node,degree_centrality,node_type
CTX-M-64,0.0004102059233735335,resistance_gene
TRADD,0.0004102059233735335,gene/protein
IL4,0.0004102059233735335,gene/protein
HSPA9,0.0004102059233735335,gene/protein
IL2,0.0004102059233735335,gene/protein
KPNB1,0.0004102059233735335,gene/protein
TRIM37,0.0004102059233735335,gene/protein
ATP6V0D1,0.0004102059233735335,gene/protein
CLU,0.0004102059233735335,gene/protein
AAC(3)-Ic,0.0004102059233735335,resistance_gene
MCR-9.1,0.0004102059233735335,resistance_gene
rmtE2,0.0004102059233735335,resistance_gene
rmtE,0.0004102059233735335,resistance_gene
aadA8b,0.0004102059233735335,resistance_gene
tet(X3),0.0004102059233735335,resistance_gene
KPNA2,0.0004102059233735335,gene/protein
SNAI1,0.0004102059233735335,gene/protein
VASN,0.0004102059233735335,gene/protein
Male infertility,0.0004102059233735335,effect/phenotype
RELB,0.0004102059233735335,gene/protein
CDK2,0.0004102059233735335,gene/protein
protein ubiquitination,0.0004102059233735335,biological_process
FYN,0.0004102059233735335,gene/protein
HRAS,0.0004102059233735335,gene/protein
MAP3K5,0.0004102059233735335,gene/protein
CRP,0.0004102059233735335,gene/protein
FosB4,0.0004102059233735335,resistance_gene
adeG,0.0004102059233735335,resistance_gene
RAC1,0.0004102059233735335,gene/protein
positive regulation of fatty acid beta-oxidation,0.0004102059233735335,biological_process
AP1M1,0.0004102059233735335,gene/protein
TBK1,0.0004102059233735335,gene/protein
Heme signaling,0.0004102059233735335,pathway
cellular response to glucagon stimulus,0.0004102059233735335,biological_process
MAFF,0.0004102059233735335,gene/protein
positive regulation of cell migration involved in sprouting angiogenesis,0.0004102059233735335,biological_process
RACK1,0.0004102059233735335,gene/protein
HDAC6,0.0004102059233735335,gene/protein
RPTOR,0.0004102059233735335,gene/protein
TAB1,0.0004102059233735335,gene/protein
response to wounding,0.0004102059233735335,biological_process
IER3,0.0004102059233735335,gene/protein
vanW gene in vanB cluster,0.0004102059233735335,resistance_gene
activation of cysteine-type endopeptidase activity involved in apoptotic process,0.0004102059233735335,biological_process
extrinsic apoptotic signaling pathway,0.0004102059233735335,biological_process
CTX-M-123,0.0004102059233735335,resistance_gene
UBQLN1,0.0004102059233735335,gene/protein
MAP3K14,0.0004102059233735335,gene/protein
NCOA3,0.0004102059233735335,gene/protein
